id,title_short,decision,reason_code,confidence,rationale
788,Analysing the results of a designed experiment when the response is a curve: Methodology and applica,include,none,alta,Revision metodologica de analisis de experimentos disenados con respuesta tipo curva; discusion explicita del caracter funcional.
789,Structured functional additive regression in reproducing kernel Hilbert spaces,include,none,alta,"Regresion aditiva funcional estructurada en espacios de Hilbert con nucleo reproductor, basada en FPCA; PR1."
790,Functional principal component analysis for longitudinal and survival data,include,none,baja,Sin resumen; FPCA para datos longitudinales y de supervivencia; PR1/PR2.
791,Nonparametric Regression Analysis of Longitudinal Data,include,none,media,Revision de regresion no parametrica longitudinal que menciona FDA como enfoque relacionado; valor de referencia.
792,Fully automated multi-modal anatomic atlas generation using 3D-slicer,exclude,I1,baja,Generacion de atlas anatomico multimodal automatizado (software de imagen medica); sin conexion aparente a FDA estadistica.
793,Dynamic retrospective regression for functional data,include,none,alta,"Regresion retrospectiva dinamica para datos funcionales con sincronizacion de fase; PR1, mismo tema que warped regression."
794,Model-based clustering of time series in group-specific functional subspaces,include,none,baja,Sin resumen; clustering basado en modelos de series de tiempo en subespacios funcionales especificos por grupo.
795,Feature extraction and quantification for mass spectrometry in biomedical applications using the mea,include,none,baja,"Sin resumen; extraccion de caracteristicas en espectrometria de masas biomedica; sin mencion explicita de ""funcional"", ambiguo."
796,A novel semi-distance for measuring dissimilarities of curves with sharp local patterns,include,none,baja,Sin resumen; semi-distancia novedosa para medir disimilitudes de curvas con patrones locales agudos; coincide con PR4.
797,Functional data analysis of generalized regression quantiles,include,none,baja,Sin resumen; analisis de datos funcionales de cuantiles de regresion generalizados; PR1.
798,Series expansion for functional sufficient dimension reduction,include,none,alta,Reduccion de dimension suficiente funcional via expansion en serie (bases); PR1/PR2/PR3 explicito.
799,Functional Multiple-Set Canonical Correlation Analysis,include,none,alta,"Analisis de correlacion canonica funcional multi-conjunto via expansion en bases; PR1, aplicacion en fMRI."
