id,title_short,decision,reason_code,confidence,rationale
390,A case study in engineering model validation using new wavelet-based methods,include,none,media,"Nuevos métodos basados en wavelets para validación de modelos de ingeniería, aporte metodológico explícito (excepción E4)."
391,Efficient Multidimensional Functional Data Analysis Using Marginal Product Basis Systems,include,none,alta,"FDA multidimensional eficiente usando sistemas de bases producto marginal, PR1 directo."
392,Hierarchical Bayesian models for predicting spatially correlated curves,include,none,alta,"Modelos bayesianos jerárquicos basados en wavelets para curvas espacialmente correlacionadas, PR1/PR4."
393,From multiple Gaussian sequences to functional data and beyond: a Stein estimation approach,include,none,alta,"Estimación de Stein extendida de secuencias gaussianas a datos funcionales, teoría central PR1/PR2."
394,A sparse estimate to varying-coefficient additive models for functional and longitudinal data,include,none,baja,"Estimación dispersa para modelos aditivos de coeficiente variable en datos funcionales/longitudinales, metodología central."
395,Framelet block thresholding estimator for sparse functional data,include,none,baja,"Estimador de umbralización por bloques framelet (familia wavelet) para FD dispersos, PR1/PR4."
396,Predicting graphical models based on functional data,include,none,baja,"Predicción de modelos gráficos basados en datos funcionales, metodología central."
397,Robust multivariate functional discriminant coordinates,include,none,alta,"Coordenadas discriminantes funcionales multivariadas robustas, metodología central."
398,A method for variable selection in a multivariate functional linear regression model with multiple s,include,none,alta,Selección de variables en regresión lineal funcional multivariada con respuestas escalares múltiples.
399,A functional data feature learning method with EM algorithm in industrial soft sensing modeling,include,none,media,Aprendizaje de características funcionales vía EM para sensores blandos industriales; aporte metodológico explícito pese a dominio ajeno.
